web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,Adj Close**,Volume,Empresa
1615774484-2790,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jun 02, 2020",80.19,80.86,79.73,80.83,80.43,"87,642,800",Apple
1615774484-2696,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 12, 2020",120.06,125.18,119.28,124.4,124,"240,226,800",Apple
1615774484-2705,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Sep 29, 2020",114.55,115.31,113.57,114.09,113.72,"99,382,200",Apple
1615774484-2608,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 16, 2021",135.49,136.01,132.79,133.19,133.19,"80,576,300",Apple
1615774484-2721,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Sep 04, 2020",120.07,123.7,110.89,120.96,120.57,"332,607,200",Apple
1615774484-2796,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 22, 2020",78.94,79.81,78.84,79.72,79.32,"81,803,200",Apple
1615774484-2806,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 08, 2020",76.41,77.59,76.07,77.53,77.14,"134,048,000",Apple
1615774484-2604,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 22, 2021",128.01,129.72,125.6,126,126,"103,916,400",Apple
1615774484-2817,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 24, 2020",69.3,70.75,69.25,70.74,70.2,"126,508,800",Apple
1615774484-2648,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Dec 17, 2020",128.9,129.58,128.04,128.7,128.51,"94,359,800",Apple
1615774484-2614,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 05, 2021",137.35,137.42,135.86,136.76,136.76,"75,524,000",Apple
1615774484-2698,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 08, 2020",116.25,116.4,114.59,114.97,114.6,"83,477,200",Apple
1615774484-2800,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 18, 2020",78.29,79.13,77.58,78.74,78.35,"135,372,400",Apple
1615774484-2758,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jul 17, 2020",96.99,97.15,95.84,96.33,95.85,"92,186,800",Apple
1615774484-2662,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Nov 27, 2020",116.57,117.49,116.22,116.59,116.42,"46,691,300",Apple
1615774484-2618,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 02, 2021",135.73,136.31,134.61,134.99,134.79,"83,305,400",Apple
1615774484-2738,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 13, 2020",114.43,116.04,113.93,115.01,114.64,"210,082,000",Apple
1615774484-2820,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 21, 2020",69.07,69.31,66.36,67.09,66.58,"180,991,600",Apple
1615774484-2815,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 28, 2020",71.27,71.46,69.55,69.64,69.11,"112,004,800",Apple
1615774484-2814,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 29, 2020",71.18,72.42,70.97,71.93,71.38,"137,280,800",Apple
1615774484-2594,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 08, 2021",120.93,121,116.21,116.36,116.36,"153,918,600",Apple
1615774484-2616,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 04, 2021",136.3,137.4,134.59,137.39,137.18,"84,183,100",Apple
1615774484-2740,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 11, 2020",111.97,112.48,109.11,109.38,109.02,"187,902,400",Apple
1615774484-2703,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 01, 2020",117.64,117.72,115.83,116.79,116.41,"116,120,400",Apple
1615774484-2736,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 17, 2020",116.06,116.09,113.96,114.61,114.24,"119,561,600",Apple
1615774484-2593,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 09, 2021",119.03,122.06,118.79,121.09,121.09,"129,159,600",Apple
1615774484-2693,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 15, 2020",118.72,121.2,118.15,120.71,120.32,"112,559,200",Apple
1615774484-2642,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Dec 28, 2020",133.99,137.34,133.51,136.69,136.49,"124,486,200",Apple
1615774484-2827,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 09, 2020",67.18,67.52,66.18,67,66.48,"162,116,400",Apple
1615774484-2789,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jun 03, 2020",81.17,81.55,80.57,81.28,80.87,"104,491,200",Apple
1615774484-2830,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 06, 2020",62.72,65.78,62.35,65.62,65.11,"201,820,400",Apple
1615774484-2695,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 13, 2020",125.27,125.39,119.65,121.1,120.71,"262,330,500",Apple
1615774484-2672,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Nov 12, 2020",119.62,120.53,118.57,119.21,119.03,"103,162,300",Apple
1615774484-2732,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 21, 2020",119.26,124.87,119.25,124.37,123.97,"338,054,800",Apple
1615774484-2762,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jul 13, 2020",97.26,99.96,95.26,95.48,95,"191,649,200",Apple
1615774484-2784,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jun 10, 2020",86.97,88.69,86.52,88.21,87.77,"166,651,600",Apple
1615774484-2757,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jul 20, 2020",96.42,98.5,96.06,98.36,97.87,"90,318,000",Apple
1615774484-2787,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jun 05, 2020",80.84,82.94,80.81,82.88,82.46,"137,250,400",Apple
1615774484-2812,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 01, 2020",71.56,74.75,71.46,72.27,71.71,"240,616,800",Apple
1615774484-2742,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 07, 2020",113.21,113.68,110.29,111.11,110.76,"198,045,600",Apple
1615774484-2808,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 07, 2020",75.81,76.29,75.49,75.93,75.35,"115,215,200",Apple
1615774484-2724,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Sep 01, 2020",132.76,134.8,130.53,134.18,133.75,"152,470,100",Apple
1615774484-2725,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 31, 2020",127.58,131,126,129.04,128.63,"225,702,700",Apple
1615774484-2623,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jan 26, 2021",143.6,144.3,141.37,143.16,142.95,"98,390,600",Apple
1615774484-2590,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 12, 2021",120.4,121.17,119.16,121.03,121.03,"87,963,400",Apple
1615774484-2804,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 12, 2020",79.46,79.92,77.73,77.85,77.46,"162,301,200",Apple
1615774484-2598,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 02, 2021",128.41,128.72,125.01,125.12,125.12,"102,015,300",Apple
1615774484-2631,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jan 13, 2021",128.76,131.45,128.49,130.89,130.69,"88,636,800",Apple
1615774484-2678,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Nov 05, 2020",117.95,119.62,116.87,119.03,118.65,"126,387,100",Apple
1615774484-2690,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 20, 2020",116.2,118.98,115.63,117.51,117.13,"124,423,700",Apple
1615774484-2832,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 02, 2020",60.08,61.29,59.22,61.23,60.76,"165,934,000",Apple
1615774484-2821,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 20, 2020",69.49,70.42,69.21,69.23,68.7,"130,015,200",Apple
1615774484-2682,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 30, 2020",111.06,111.99,107.72,108.86,108.51,"190,272,600",Apple
1615774484-2713,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Sep 17, 2020",109.72,112.2,108.71,110.34,109.99,"178,011,000",Apple
1615774484-2803,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 13, 2020",78.04,78.99,75.8,76.91,76.53,"200,622,400",Apple
1615774484-2675,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Nov 09, 2020",120.5,121.99,116.05,116.32,116.15,"154,515,300",Apple
1615774484-2823,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 16, 2020",71.85,72.05,70.59,71.67,71.12,"157,125,200",Apple
1615774484-2843,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 18, 2020",59.94,62.5,59.28,61.67,61.19,"300,233,600",Apple
1615774484-2694,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Oct 14, 2020",121,123.03,119.62,121.19,120.8,"151,062,300",Apple
1615774484-2610,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 11, 2021",135.9,136.39,133.77,135.13,135.13,"64,154,400",Apple
1615774484-2797,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 21, 2020",79.67,80.22,78.97,79.21,78.82,"102,688,800",Apple
1615774484-2640,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Dec 30, 2020",135.58,135.99,133.4,133.72,133.52,"96,452,100",Apple
1615774484-2828,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Apr 08, 2020",65.68,66.84,65.31,66.52,66.01,"168,895,200",Apple
1615774484-2775,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jun 23, 2020",91,93.1,90.57,91.63,91.17,"212,155,600",Apple
1615774484-2835,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 30, 2020",62.69,63.88,62.35,63.7,63.21,"167,976,400",Apple
1615774484-2605,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 19, 2021",130.24,130.71,128.8,129.87,129.87,"87,668,800",Apple
1615774484-2606,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Feb 18, 2021",129.2,130,127.41,129.71,129.71,"96,856,700",Apple
1615774484-2727,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 28, 2020",126.01,126.44,124.58,124.81,124.41,"187,630,000",Apple
1615774484-2741,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Aug 10, 2020",112.6,113.78,110,112.73,112.37,"212,403,600",Apple
1615774484-2811,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"May 04, 2020",72.29,73.42,71.58,73.29,72.73,"133,568,000",Apple
1615774484-2665,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Nov 23, 2020",117.18,117.62,113.75,113.85,113.68,"127,959,300",Apple
1615774484-2776,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jun 22, 2020",87.83,89.86,87.79,89.72,89.27,"135,445,200",Apple
1615774484-2846,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 13, 2020",66.22,69.98,63.24,69.49,68.96,"370,732,000",Apple
1615774484-2840,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Mar 23, 2020",57.02,57.13,53.15,56.09,55.66,"336,752,800",Apple
1615774484-2625,https://finance.yahoo.com/quote/AAPL/history?p=AAPL,"Jan 22, 2021",136.28,139.85,135.02,139.07,138.86,"114,459,400",Apple
1615774717-2978,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 02, 2020","3,547.00","3,552.25","3,486.69","3,531.45","3,531.45","3,931,500",Amazon
1615774717-2963,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 24, 2020","2,977.79","3,069.30","2,965.00","3,019.79","3,019.79","5,529,400",Amazon
1615774717-2910,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 09, 2020","3,167.89","3,174.43","3,088.00","3,104.20","3,104.20","4,100,800",Amazon
1615774717-2922,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 20, 2020","3,117.02","3,132.89","3,098.05","3,099.40","3,099.40","3,374,400",Amazon
1615774717-2934,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 04, 2020","3,159.99","3,244.85","3,139.73","3,241.16","3,241.16","6,839,000",Amazon
1615774717-2856,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 01, 2021","3,127.89","3,149.56","3,097.99","3,146.14","3,146.14","2,729,100",Amazon
1615774717-3018,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 08, 2020","3,022.61","3,083.97","3,012.43","3,081.11","3,081.11","5,037,600",Amazon
1615774717-2991,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Aug 14, 2020","3,178.18","3,178.24","3,120.00","3,148.02","3,148.02","2,751,700",Amazon
1615774717-2948,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 15, 2020","3,292.01","3,355.88","3,280.00","3,338.65","3,338.65","5,223,400",Amazon
1615774717-3074,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 17, 2020","2,372.33","2,400.00","2,316.02","2,375.00","2,375.00","7,930,000",Amazon
1615774717-2902,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 21, 2020","3,200.01","3,226.97","3,166.00","3,206.18","3,206.18","3,836,800",Amazon
1615774717-3088,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 27, 2020","1,930.86","1,939.79","1,899.92","1,900.10","1,900.10","5,387,900",Amazon
1615774717-3076,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 15, 2020","2,257.68","2,333.37","2,245.00","2,307.68","2,307.68","6,866,600",Amazon
1615774717-2880,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 25, 2021","3,328.50","3,363.89","3,243.15","3,294.00","3,294.00","3,749,800",Amazon
1615774717-2949,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 14, 2020","3,447.00","3,464.88","3,340.00","3,363.71","3,363.71","5,828,900",Amazon
1615774717-3078,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 13, 2020","2,040.00","2,180.00","2,038.00","2,168.87","2,168.87","6,716,700",Amazon
1615774717-2970,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 15, 2020","3,136.16","3,175.02","3,108.92","3,156.13","3,156.13","4,021,500",Amazon
1615774717-3073,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 20, 2020","2,389.95","2,444.98","2,386.05","2,393.61","2,393.61","5,770,700",Amazon
1615774717-2895,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 31, 2020","3,275.00","3,282.92","3,241.20","3,256.93","3,256.93","2,957,200",Amazon
1615774717-2847,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 12, 2021","3,075.00","3,098.98","3,045.50","3,089.49","3,089.49","2,418,500",Amazon
1615774717-3052,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 19, 2020","2,429.83","2,485.00","2,428.97","2,449.33","2,449.33","4,320,500",Amazon
1615774717-2939,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 28, 2020","3,249.30","3,264.02","3,162.47","3,162.78","3,162.78","5,588,300",Amazon
1615774717-2873,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 03, 2021","3,425.01","3,434.00","3,308.62","3,312.53","3,312.53","7,088,800",Amazon
1615774717-3042,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jun 03, 2020","2,468.01","2,488.00","2,461.17","2,478.40","2,478.40","2,671,000",Amazon
1615774717-2905,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 16, 2020","3,176.01","3,247.00","3,163.68","3,240.96","3,240.96","4,427,600",Amazon
1615774717-3050,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 21, 2020","2,500.00","2,525.45","2,442.54","2,446.74","2,446.74","5,114,400",Amazon
1615774717-2983,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Aug 26, 2020","3,351.11","3,451.74","3,344.57","3,441.85","3,441.85","6,508,700",Amazon
1615774717-2862,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 19, 2021","3,328.23","3,333.50","3,245.75","3,249.90","3,249.90","4,305,200",Amazon
1615774717-3075,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 16, 2020","2,346.00","2,461.00","2,335.00","2,408.19","2,408.19","12,038,200",Amazon
1615774717-2929,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 11, 2020","3,061.78","3,139.15","3,050.00","3,137.39","3,137.39","4,366,900",Amazon
1615774717-3081,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 07, 2020","2,017.11","2,035.72","1,997.62","2,011.60","2,011.60","5,114,000",Amazon
1615774717-2866,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 12, 2021","3,250.00","3,280.25","3,233.31","3,277.71","3,277.71","2,329,300",Amazon
1615774717-2853,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 04, 2021","3,012.00","3,058.13","2,945.43","2,977.57","2,977.57","5,458,700",Amazon
1615774717-3009,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 21, 2020","3,232.49","3,240.58","3,105.72","3,138.29","3,138.29","6,135,000",Amazon
1615774717-3041,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jun 04, 2020","2,477.43","2,507.54","2,450.01","2,460.60","2,460.60","2,948,700",Amazon
1615774717-2907,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 14, 2020","3,143.00","3,190.47","3,126.00","3,156.97","3,156.97","4,155,800",Amazon
1615774717-3061,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 06, 2020","2,329.44","2,357.45","2,320.00","2,351.26","2,351.26","3,117,800",Amazon
1615774717-2911,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 08, 2020","3,158.90","3,184.13","3,120.02","3,177.29","3,177.29","3,286,300",Amazon
1615774717-3031,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jun 18, 2020","2,647.01","2,659.64","2,636.11","2,653.98","2,653.98","2,487,800",Amazon
1615774717-2998,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Aug 05, 2020","3,143.77","3,213.59","3,127.30","3,205.03","3,205.03","3,930,000",Amazon
1615774717-3043,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jun 02, 2020","2,467.00","2,473.53","2,445.31","2,472.41","2,472.41","2,529,900",Amazon
1615774717-2892,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 06, 2021","3,146.48","3,197.51","3,131.16","3,138.38","3,138.38","4,394,800",Amazon
1615774717-2893,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 05, 2021","3,166.01","3,223.38","3,165.06","3,218.51","3,218.51","2,655,500",Amazon
1615774717-2984,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Aug 25, 2020","3,294.99","3,357.40","3,267.00","3,346.49","3,346.49","3,992,800",Amazon
1615774717-3003,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 29, 2020","3,030.99","3,039.16","2,996.77","3,033.53","3,033.53","2,974,100",Amazon
1615774717-3082,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 06, 2020","1,936.00","1,998.52","1,930.02","1,997.59","1,997.59","5,773,200",Amazon
1615774717-3084,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 02, 2020","1,901.64","1,927.53","1,890.00","1,918.83","1,918.83","4,336,000",Amazon
1615774717-2964,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 23, 2020","3,120.43","3,127.00","2,992.38","2,999.86","2,999.86","5,652,700",Amazon
1615774717-2860,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 23, 2021","3,127.03","3,204.73","3,093.60","3,194.50","3,194.50","4,677,200",Amazon
1615774717-3054,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 15, 2020","2,368.52","2,411.00","2,356.37","2,409.78","2,409.78","4,235,000",Amazon
1615774717-2935,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 03, 2020","3,018.53","3,074.90","2,980.98","3,048.41","3,048.41","4,897,900",Amazon
1615774717-3086,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 31, 2020","1,964.35","1,993.02","1,944.01","1,949.72","1,949.72","5,123,600",Amazon
1615774717-2974,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 09, 2020","3,202.99","3,303.18","3,185.00","3,268.61","3,268.61","5,188,700",Amazon
1615774717-2946,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 19, 2020","3,299.61","3,329.00","3,192.74","3,207.21","3,207.21","5,223,600",Amazon
1615774717-2906,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 15, 2020","3,181.01","3,188.50","3,130.49","3,165.12","3,165.12","3,323,700",Amazon
1615774717-3066,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 29, 2020","2,330.01","2,391.89","2,310.00","2,372.71","2,372.71","4,591,600",Amazon
1615774717-3033,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jun 16, 2020","2,620.00","2,620.00","2,576.00","2,615.27","2,615.27","3,585,600",Amazon
1615774717-2928,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 12, 2020","3,159.95","3,175.88","3,086.05","3,110.28","3,110.28","4,362,000",Amazon
1615774717-2945,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 20, 2020","3,222.28","3,266.00","3,192.01","3,217.01","3,217.01","4,509,700",Amazon
1615774717-2867,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 11, 2021","3,292.00","3,292.00","3,248.06","3,262.13","3,262.13","2,295,800",Amazon
1615774717-3016,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 10, 2020","3,191.76","3,215.00","3,135.70","3,200.00","3,200.00","5,486,000",Amazon
1615774717-2863,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 18, 2021","3,282.42","3,338.00","3,273.94","3,328.23","3,328.23","3,027,400",Amazon
1615774717-2898,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 28, 2020","3,194.00","3,304.00","3,172.69","3,283.96","3,283.96","5,686,800",Amazon
1615774717-3056,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 13, 2020","2,366.80","2,407.70","2,337.80","2,367.92","2,367.92","4,782,900",Amazon
1615774717-2889,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 11, 2021","3,148.01","3,156.38","3,110.00","3,114.21","3,114.21","3,683,400",Amazon
1615774717-2890,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 08, 2021","3,180.00","3,190.64","3,142.20","3,182.70","3,182.70","3,537,700",Amazon
1615774717-2855,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 02, 2021","3,143.47","3,163.52","3,087.12","3,094.53","3,094.53","2,590,000",Amazon
1615774717-3053,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 18, 2020","2,404.35","2,433.00","2,384.01","2,426.26","2,426.26","4,366,600",Amazon
