web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,name
"1620589814-680","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 07, 2021","2,400.00","2,415.39","2,390.00","2,398.69","Alphabet Inc. (GOOG)"
"1620589835-1306","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2014","75.01","79.71","73.07","79.04","Facebook, Inc. (FB)"
"1620589824-964","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2019","51.61","56.60","51.06","55.99","Apple Inc. (AAPL)"
"1620589814-807","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2011","297.13","320.28","296.66","299.06","Alphabet Inc. (GOOG)"
"1620589830-1162","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2016","556.29","603.24","538.58","593.64","Amazon.com, Inc. (AMZN)"
"1620589835-1265","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","188.22","195.32","167.18","178.32","Facebook, Inc. (FB)"
"1620589814-804","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2011","293.28","296.48","258.53","271.03","Alphabet Inc. (GOOG)"
"1620589824-951","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2020","91.28","106.42","89.14","106.26","Apple Inc. (AAPL)"
"1620589830-1125","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2019","1,800.11","1,956.34","1,798.73","1,926.52","Amazon.com, Inc. (AMZN)"
"1620589830-1155","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2016","836.00","847.21","774.61","789.82","Amazon.com, Inc. (AMZN)"
"1620589819-892","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","65.18","67.98","59.79","60.39","Netflix, Inc. (NFLX)"
"1620589824-1042","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2014","27.06","29.94","26.93","29.73","Apple Inc. (AAPL)"
"1620589830-1144","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2017","984.20","1,000.00","931.75","961.35","Amazon.com, Inc. (AMZN)"
"1620589819-820","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2020","418.83","474.01","404.25","455.04","Netflix, Inc. (NFLX)"
"1620589830-1219","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2011","196.06","206.25","181.59","204.49","Amazon.com, Inc. (AMZN)"
"1620589814-686","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2020","1,774.37","1,847.20","1,699.00","1,751.88","Alphabet Inc. (GOOG)"
"1620589814-751","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2015","524.73","678.64","515.18","625.61","Alphabet Inc. (GOOG)"
"1620589835-1331","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2012","21.50","22.45","18.03","18.06","Facebook, Inc. (FB)"
"1620589835-1291","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","104.83","107.92","101.46","104.66","Facebook, Inc. (FB)"
"1620589835-1283","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2016","123.85","126.73","122.07","126.12","Facebook, Inc. (FB)"
"1620589830-1217","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2011","225.00","227.45","177.10","215.23","Amazon.com, Inc. (AMZN)"
"1620589824-935","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 07, 2021","130.85","131.26","129.48","130.21","Apple Inc. (AAPL)"
"1620589819-818","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2020","490.86","549.04","466.55","529.56","Netflix, Inc. (NFLX)"
"1620589835-1332","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2012","31.25","32.88","21.61","21.71","Facebook, Inc. (FB)"
"1620589814-697","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2020","1,341.55","1,503.21","1,341.55","1,434.23","Alphabet Inc. (GOOG)"
"1620589830-1203","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2012","255.40","261.90","222.92","232.89","Amazon.com, Inc. (AMZN)"
"1620589819-898","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2014","52.40","58.91","45.58","58.48","Netflix, Inc. (NFLX)"
"1620589824-1063","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2013","16.28","18.35","16.19","17.40","Apple Inc. (AAPL)"
"1620589814-720","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","1,162.61","1,174.00","992.56","1,104.73","Alphabet Inc. (GOOG)"
"1620589819-905","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2013","32.44","33.70","29.39","30.16","Netflix, Inc. (NFLX)"
"1620589824-1069","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2013","15.64","16.78","14.96","15.81","Apple Inc. (AAPL)"
"1620589814-727","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2017","912.18","986.20","894.79","930.50","Alphabet Inc. (GOOG)"
"1620589814-755","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2015","547.10","569.58","519.58","537.34","Alphabet Inc. (GOOG)"
"1620589814-719","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2018","1,107.87","1,177.05","980.64","1,031.79","Alphabet Inc. (GOOG)"
"1620589824-989","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 09, 2018","0.1575 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589824-1087","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2011","13.66","14.61","13.49","14.46","Apple Inc. (AAPL)"
"1620589830-1188","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2014","398.80","408.06","357.76","358.69","Amazon.com, Inc. (AMZN)"
"1620589830-1102","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","3,127.89","3,182.00","2,881.00","3,094.08","Amazon.com, Inc. (AMZN)"
"1620589824-1005","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 09, 2017","0.1425 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-735","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2016","782.89","795.63","727.54","758.04","Alphabet Inc. (GOOG)"
"1620589819-831","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2019","373.50","384.76","305.81","322.99","Netflix, Inc. (NFLX)"
"1620589824-1041","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 06, 2014","0.1175 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-688","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2020","1,484.27","1,687.00","1,436.00","1,621.01","Alphabet Inc. (GOOG)"
"1620589830-1139","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","1,445.00","1,528.70","1,265.93","1,512.45","Amazon.com, Inc. (AMZN)"
"1620589830-1208","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2012","229.40","232.97","207.11","212.91","Amazon.com, Inc. (AMZN)"
"1620589814-695","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2020","1,351.61","1,410.15","1,013.54","1,162.81","Alphabet Inc. (GOOG)"
"1620589824-969","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 10, 2019","0.1925 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-748","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2015","608.37","730.00","599.85","710.81","Alphabet Inc. (GOOG)"
"1620589830-1107","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2020","3,208.00","3,496.24","3,019.00","3,036.15","Amazon.com, Inc. (AMZN)"
"1620589814-703","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2019","1,098.00","1,265.55","1,093.70","1,216.68","Alphabet Inc. (GOOG)"
"1620589819-823","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2020","373.11","393.52","290.25","375.50","Netflix, Inc. (NFLX)"
"1620589830-1165","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","673.75","696.44","635.27","675.89","Amazon.com, Inc. (AMZN)"
"1620589824-946","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2020","117.64","125.39","107.72","108.86","Apple Inc. (AAPL)"
"1620589824-1047","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","23.38","24.86","23.14","23.90","Apple Inc. (AAPL)"
"1620589819-897","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2014","58.84","65.40","56.72","63.66","Netflix, Inc. (NFLX)"
"1620589830-1182","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","325.86","364.85","311.86","312.99","Amazon.com, Inc. (AMZN)"
"1620589824-1050","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 08, 2014","0.1175 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589819-916","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2012","9.82","12.38","8.02","8.12","Netflix, Inc. (NFLX)"
"1620589814-693","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2020","1,328.50","1,441.00","1,299.00","1,428.92","Alphabet Inc. (GOOG)"
"1620589819-903","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2013","35.22","41.46","34.48","40.56","Netflix, Inc. (NFLX)"
"1620589814-683","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","2,056.52","2,128.81","2,010.00","2,068.63","Alphabet Inc. (GOOG)"
"1620589824-937","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2021","132.04","134.07","126.70","130.21","Apple Inc. (AAPL)"
"1620589835-1230","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2021","274.78","286.79","244.61","258.33","Facebook, Inc. (FB)"
"1620589835-1323","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2013","25.63","28.10","25.15","27.77","Facebook, Inc. (FB)"
"1620589824-943","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2020","121.01","138.79","120.01","132.69","Apple Inc. (AAPL)"
"1620589814-704","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2019","1,065.50","1,124.11","1,025.00","1,080.91","Alphabet Inc. (GOOG)"
"1620589830-1185","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","338.09","348.30","288.00","304.13","Amazon.com, Inc. (AMZN)"
"1620589819-887","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2014","49.29","51.14","45.08","48.80","Netflix, Inc. (NFLX)"
"1620589819-921","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2012","17.34","19.06","15.23","15.82","Netflix, Inc. (NFLX)"
"1620589814-700","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2019","1,219.00","1,299.31","1,162.43","1,260.11","Alphabet Inc. (GOOG)"
"1620589819-811","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","545.57","556.99","492.85","521.66","Netflix, Inc. (NFLX)"
"1620589835-1243","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2019","202.13","208.93","193.17","205.25","Facebook, Inc. (FB)"
"1620589830-1218","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2011","205.55","227.20","203.61","222.52","Amazon.com, Inc. (AMZN)"
"1620589814-721","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2018","1,048.34","1,186.89","1,045.23","1,169.94","Alphabet Inc. (GOOG)"
"1620589819-814","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2020","492.34","545.50","491.29","540.73","Netflix, Inc. (NFLX)"
"1620589814-744","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","750.46","789.87","663.06","697.77","Alphabet Inc. (GOOG)"
"1620589824-1075","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2012","21.36","21.54","18.06","20.90","Apple Inc. (AAPL)"
"1620589835-1236","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2020","228.50","255.85","226.90","253.67","Facebook, Inc. (FB)"
"1620589819-917","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2012","8.71","10.07","8.67","9.78","Netflix, Inc. (NFLX)"
"1620589830-1184","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2014","304.13","314.87","284.38","312.55","Amazon.com, Inc. (AMZN)"
